title,company,location,experience,job_url,search_role,source,scraped_date,skills_str
Business Development Manager – AI Intelligence & Strategic Partnerships,Fin100X.AI | Maha AI,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5852036616?se=_gQ6Fyum8RGs-Y02KTQxmA&utm_medium=api&utm_source=9ab09207&v=4545A3A7E224FEE441C4367C8D557C72E46717F8,business intelligence developer,adzuna,2026-09-01,
Business Intelligence Developer,Symansys Technologies India Pvt Ltd,"Noida, Ghaziabad",,https://www.adzuna.in/details/2458411535?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"SQL, Tableau"
Business Intelligence Developer,TriNet,"Hyderabad, Telangana",,https://www.adzuna.in/details/5760386270?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Business Intelligence Developer,Glowtouch Technologies Private Limited,"Mangalore, Dakshin Kannada",,https://www.adzuna.in/details/5820573107?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Business Intelligence Developer,Symansys Technologies India Pvt Ltd,"Noida, Ghaziabad",,https://www.adzuna.in/details/2458411575?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"SQL, Tableau"
Business Intelligence Developer,Kaleidofin,"Chennai, Tamil Nadu",,https://www.adzuna.in/details/4988851169?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Business Intelligence Developer,Masco,India,,https://www.adzuna.in/details/5838438229?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Business Intelligence Developer,IKS Health,"Telangana, India",,https://www.adzuna.in/details/5834759403?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,SQL
Senior Business Intelligence Developer,TriNet,"Hyderabad, Telangana",,https://www.adzuna.in/details/5736836259?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Lead Business Intelligence Developer,TriNet,"Hyderabad, Telangana",,https://www.adzuna.in/details/5736850255?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Senior Business Intelligence Developer,Supplier.io,"Hyderabad, Telangana",,https://www.adzuna.in/details/5829177304?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Power Business Intelligent Developer,N H Enterprises,"Pune, Maharashtra",,https://www.adzuna.in/details/1171509178?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,Power BI
Mid Power BI Developer,Capco,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5857982477?se=_gQ6Fyum8RGs-Y02KTQxmA&utm_medium=api&utm_source=9ab09207&v=5276B012235A17DA01C679B89CB49841756B0A4A,business intelligence developer,adzuna,2026-09-01,Power BI
Senior Associate - Data Analytics,Grant Thornton INDUS,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864434764?se=_gQ6Fyum8RGs-Y02KTQxmA&utm_medium=api&utm_source=9ab09207&v=F8A6BA2B36C53FE0A7FE0E3C438231FB11087D81,business intelligence developer,adzuna,2026-09-01,Power BI
Solutions Developer (Business Intelligence),Scremer,"Hyderabad, Telangana",,https://www.adzuna.in/details/4727380967?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"Azure, Excel, Machine Learning, Power BI"
Sales Manager,Medikabazaar,"Maharashtra, India",,https://www.adzuna.in/land/ad/5830417182?se=_gQ6Fyum8RGs-Y02KTQxmA&utm_medium=api&utm_source=9ab09207&v=5CFCBD56B15E23F781BAD548E268A3CE9275A198,business intelligence developer,adzuna,2026-09-01,
Analyst-Application Development-Business Intelligence,EXL,India,,https://www.adzuna.in/details/5507908032?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Manager-Application Development-Business Intelligence,EXL,India,,https://www.adzuna.in/details/5503327844?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,Statistics
Senior Tableau Developer and Oracle with AI,Deutsche Bank,"Pune, Maharashtra",,https://www.adzuna.in/land/ad/5846723668?se=_gQ6Fyum8RGs-Y02KTQxmA&utm_medium=api&utm_source=9ab09207&v=0D28262A41F89C703D7B7B30E21C42CB39447388,business intelligence developer,adzuna,2026-09-01,Tableau
Account Manager-Application Development-Business Intelligence,EXL,"Noida, Ghaziabad",,https://www.adzuna.in/details/5529516680?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"AWS, Azure, Machine Learning, Python"
Application Engineer-Application Development-Business Intelligence,EXL,India,,https://www.adzuna.in/details/5465034728?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"SQL, Tableau"
Head of Strategy,CAPEON,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5857169967?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=6A6D1171D2F983691D1FEC1EF33398C0118D1F42,business intelligence developer,adzuna,2026-09-01,
Business Development Manager,The Hiring Company,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5840225452?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=2CF915ACE042D13F282F78A503596E8C1858B603,business intelligence developer,adzuna,2026-09-01,
GCP Data Engineer: Face to Face Discussion on 22-Aug(Saturday) in Chennai,HCLTech,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864441264?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=B456323518998F835DB81901C60D6BB015FE444B,business intelligence developer,adzuna,2026-09-01,
Business Development Manager - GH2,Advait Greenergy,"Ahmedabad, Gujarat",,https://www.adzuna.in/land/ad/5850982860?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=FC5FCCEDF5E8841D5F3A851EDF9E7828DAF5BE0E,business intelligence developer,adzuna,2026-09-01,
Manager - Data Analytics and Reporting,Fragomen,"Kochi, Ernakulam",,https://www.adzuna.in/land/ad/5864424326?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=67E3CB4CD8032FC8EC1E61478B2FA25B8BEEF52E,business intelligence developer,adzuna,2026-09-01,
Data Analyst,AGOS Aviation,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5864431866?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=271C67E754E0184CB68BA0EA8B440D24E173CFC0,business intelligence developer,adzuna,2026-09-01,
Senior BI Developer,Alp Consulting,"Chennai, Tamil Nadu",,https://www.adzuna.in/details/5859121320?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,SQL
Senior Manager – Technical (Legal Technology),Novartis,India,,https://www.adzuna.in/land/ad/5785770808?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=6B0651DE4BE3D7988DD62525E3F22FA553E0E65B,business intelligence developer,adzuna,2026-09-01,
Head of Information Technology,Orangemint Technologies Pvt Ltd,India,,https://www.adzuna.in/land/ad/5864427306?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=D947F4B5B187D14E465E9BBA02F66F46EF9F2954,business intelligence developer,adzuna,2026-09-01,
Business Development Manager,Life Educare Pvt. Ltd. - India's Leading School Consulting & Management Company,"Raipur, Chhattisgarh",,https://www.adzuna.in/land/ad/5864154423?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=E9E2A21508950049C410201FF7348CA28A32B172,business intelligence developer,adzuna,2026-09-01,
Business Analyst,The Syndicate Tech,"Bangalore, Karnataka",,https://www.adzuna.in/details/5329695686?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
Data Engineering Lead,Kanerika Software Private Limited,"Ahmedabad, Gujarat",,https://www.adzuna.in/details/5796415433?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"Power BI, SQL, Tableau"
Data Engineer,Kanerika Software Private Limited,"Hyderabad, Telangana",,https://www.adzuna.in/details/5796415451?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"Power BI, SQL, Tableau"
Sr . Data Engineer,Kanerika Software Private Limited,"Ahmedabad, Gujarat",,https://www.adzuna.in/details/5796415444?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,"Power BI, SQL, Tableau"
Assistant Manager Business Development,Inventia Healthcare Limited,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5831966155?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=DCAB0B271F3FC7AD37B26A013761DB02D27F97BE,business intelligence developer,adzuna,2026-09-01,
Power Bi Developer,COTIVITI,"Hyderabad, Telangana",,https://www.adzuna.in/details/5861795573?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,Power BI
Data Engineer,Softobiz Technologies Private limited,"Hyderabad, Telangana",,https://www.adzuna.in/details/4155042811?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,Azure
"Software Development Manager, Appstore Developer Experience, Appstore Developer Experience Team",ADCI - BLR 14 SEZ,"Bangalore, Karnataka",,https://www.adzuna.in/details/5852348864?utm_medium=api&utm_source=9ab09207,business intelligence developer,adzuna,2026-09-01,
National Sales Manager,MICRO CRISPR,"Valsad, Gujarat",,https://www.adzuna.in/land/ad/5846662578?se=ak1lGSum8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=90A33943A12F449EEBD214C82A8BC9132ADFF723,business intelligence developer,adzuna,2026-09-01,
Product Analyst,BabyBillion,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864424721?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=1CEA79CF2876CFA87C63084FF0162A3C4395DA3E,product analyst,adzuna,2026-09-01,
Lead Product Analyst - Operations,Wise,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5846723092?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=B940BEEC26331667C9DC28B66C0BC3F43D244E9B,product analyst,adzuna,2026-09-01,
Functional Product Analyst (AA) - India,Thakral One,India,,https://www.adzuna.in/land/ad/5864438745?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=E8101848FFAF6D3CC16F717117F96F7F9F74CF6B,product analyst,adzuna,2026-09-01,
"Product Analyst – Operations Reference Data, AVP",Deutsche Bank,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5846723609?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=063156DD23150BBCAF81505F2DE895A6040C5342,product analyst,adzuna,2026-09-01,
Business Analyst / Product Owner,Capco,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5857982662?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=E6F707E9F9FE4DCFAB714B02C6A59C6E8413C127,product analyst,adzuna,2026-09-01,
Product Marketing Data Analyst,Danaher,"Maharashtra, India",,https://www.adzuna.in/land/ad/5846723089?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=FD0BD05DE843F3BDED634B0C1DBF729F860AD76C,product analyst,adzuna,2026-09-01,
Senior Quantitative Analyst – New Product Development,Morningstar,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5846723103?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=A3334DD44C0615650379320A849899B06FF45979,product analyst,adzuna,2026-09-01,
"Lead Quantitative Analyst, New Product Development",Morningstar,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5846723093?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=3C3EF577B6ECA7396B4E2C66E78B743270F2873E,product analyst,adzuna,2026-09-01,
"Senior Specialist, Technical Product Management",MSD,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5821999970?se=xgmCGyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=9562E0FB5F84B9BC7D5A3608220ACC2800925436,product analyst,adzuna,2026-09-01,
Product Analyst,Apna,India,,https://www.adzuna.in/details/5756662461?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,ZOCAAI Technologies Private Limited,"Bangalore, Karnataka",,https://www.adzuna.in/details/5845822209?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Multi Recruit,"Bangalore, Karnataka",,https://www.adzuna.in/details/5294954927?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Elemica Solutions,"Hyderabad, Telangana",,https://www.adzuna.in/details/5833586787?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product analyst,HT Media,India,,https://www.adzuna.in/details/5553911542?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,SourcingXPress,"Hyderabad, Telangana",,https://www.adzuna.in/details/5860969913?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Altinvest Online Platform Pvt Ltd,"Bangalore, Karnataka",,https://www.adzuna.in/details/5793986953?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,suntekai,India,,https://www.adzuna.in/details/5677793293?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,UPS,India,,https://www.adzuna.in/details/5834762771?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,UPS,"Chennai, Tamil Nadu",,https://www.adzuna.in/details/5504383539?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Smartapp,"Richmond Town, Bangalore",,https://www.adzuna.in/details/4870515374?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Payoneer,India,,https://www.adzuna.in/details/5801744470?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,UPS,"Chennai, Tamil Nadu",,https://www.adzuna.in/details/5504383515?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Impact Guru,"Mumbai, Maharashtra",,https://www.adzuna.in/details/2119470633?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,Communication
Product Analyst,Ketto,"Mumbai, Maharashtra",,https://www.adzuna.in/details/5169680407?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Peak Hire Solutions,India,,https://www.adzuna.in/details/5668349129?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,"A/B Testing, Python, SQL"
Product Analyst,Optiblack,"Chennai, Tamil Nadu",,https://www.adzuna.in/details/4746328892?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Collegedunia.com,"Delhi, India",,https://www.adzuna.in/details/1308683809?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Vistex Career,"Hyderabad, Telangana",,https://www.adzuna.in/details/5818413863?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Qrata,"Bangalore, Karnataka",,https://www.adzuna.in/details/2795055814?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,ProofHub,"Chandigarh, India",,https://www.adzuna.in/details/5859124622?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Unnati,"Bangalore, Karnataka",,https://www.adzuna.in/details/2870615981?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Unnati,"Pune, Maharashtra",,https://www.adzuna.in/details/2512454225?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,Machine Learning
Product Analyst,Jobdost,India,,https://www.adzuna.in/details/5535853345?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Episource,"Chennai, Tamil Nadu",,https://www.adzuna.in/details/2795055863?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Flatirons Solutions,India,,https://www.adzuna.in/details/5751021954?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Citigroup,India,,https://www.adzuna.in/details/5854205978?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Game District,India,,https://www.adzuna.in/details/5832089024?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Citigroup,India,,https://www.adzuna.in/details/5859426498?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Utkarsh Staffing Solutions,"Bangalore, Karnataka",,https://www.adzuna.in/details/2500156058?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Analyst,Appbroda,India,,https://www.adzuna.in/details/4992020327?utm_medium=api&utm_source=9ab09207,product analyst,adzuna,2026-09-01,
Product Marketing Data Analyst,Danaher,"Maharashtra, India",,https://www.adzuna.in/land/ad/5846723089?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=FD0BD05DE843F3BDED634B0C1DBF729F860AD76C,marketing analyst,adzuna,2026-09-01,
"Senior Marketing Data Analyst (Python, SQL)",Blend,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864437348?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=61FFF99584786DBB66E8401001706E67D545896C,marketing analyst,adzuna,2026-09-01,"Python, SQL"
Senior Analyst – Marketing Platform Operations,Novartis,India,,https://www.adzuna.in/land/ad/5790410449?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=6956D21346672E2E99E9269948FA7E5900A333B3,marketing analyst,adzuna,2026-09-01,
Senior Analyst – Marketing Platform Operations,Novartis,India,,https://www.adzuna.in/land/ad/5790410210?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=B551A42B614ABECAD7DE8734A9160744AD7CB5EA,marketing analyst,adzuna,2026-09-01,
Senior Analyst - Marketing Platform Operations,Novartis,India,,https://www.adzuna.in/land/ad/5785773088?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=22154854DD558A84368EB8563906701D37D481E5,marketing analyst,adzuna,2026-09-01,
"Analyst III, Marketing Insights",Kraft Heinz,India,,https://www.adzuna.in/land/ad/5832204983?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=49AA2C1E08C91F59A71DCFE3B8C10AACADD2407B,marketing analyst,adzuna,2026-09-01,
Senior Analyst - Marketing Platform Operations (DAM Librarian),Novartis,India,,https://www.adzuna.in/land/ad/5859662652?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=6FECD3244BE09B7BEF33F34FF9F6A7B356B0105E,marketing analyst,adzuna,2026-09-01,
Senior Account Director,Adfactors PR,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5829060222?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=93058EC4E7180BE175F82875C7228C0305A5A7D8,marketing analyst,adzuna,2026-09-01,
Product Expert - Marketing Platform Operations,Novartis,India,,https://www.adzuna.in/land/ad/5801462805?se=7M6wHyum8RGJt8da0aO2QA&utm_medium=api&utm_source=9ab09207&v=5DFDF2B14985FD1BD4A3BBCF86FBEAEA4F43343A,marketing analyst,adzuna,2026-09-01,
Marketing Analyst,Unnati,"Bangalore, Karnataka",,https://www.adzuna.in/details/3032213359?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Marketing Analyst,Wishup,India,,https://www.adzuna.in/details/5827928638?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Marketing Analyst,RevBoosters,"Pune, Maharashtra",,https://www.adzuna.in/details/1408159311?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Marketing Analyst,Seven N Half,India,,https://www.adzuna.in/details/3502543656?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,"Python, SQL"
Marketing Analyst,"SolutionInn, US","Ludhiana, Punjab",,https://www.adzuna.in/details/5850377164?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Marketing Analyst,"SolutionInn, US","Jalandhar, Punjab",,https://www.adzuna.in/details/5850377160?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing Analyst,Yumpys,"Mumbai, Maharashtra",,https://www.adzuna.in/details/4801513995?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing Analyst,Hirestar job Bank,"Kochi, Ernakulam",,https://www.adzuna.in/details/5732118138?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Performance Marketing Analyst,VerveLogic,"Jaipur, Rajasthan",,https://www.adzuna.in/details/5849525631?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Performance Marketing Analyst,Post A Resume,"Ahmedabad, Gujarat",,https://www.adzuna.in/details/5727274910?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,Tableau
Senior Marketing Analyst,Twilio,India,,https://www.adzuna.in/details/5851151952?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Vacancy for Marketing Analyst,PS Human Resources and Consultants,"Pune, Maharashtra",,https://www.adzuna.in/details/5727103259?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Event Marketing Analyst,TE Connectivity,India,,https://www.adzuna.in/details/5822060831?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing - Analyst,Growisto,"Indore, Madhya Pradesh",,https://www.adzuna.in/details/2962466260?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Senior Marketing Analyst,Carsome,India,,https://www.adzuna.in/details/3013476469?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Online marketing analyst,Ebizon Net Info,"Noida, Ghaziabad",,https://www.adzuna.in/details/1252009697?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Email Marketing Analyst,Kolabro Business Solutions,"Gurgaon, Haryana",,https://www.adzuna.in/details/4801506525?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Junior Marketing Analyst,Value Staffing Recruiting Co,India,,https://www.adzuna.in/details/3262154193?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing Analyst,Rootcode Technologies,"Bangalore, Karnataka",,https://www.adzuna.in/details/1161626951?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Product Marketing Analyst,Decoding Youth Talent,"Delhi, India",,https://www.adzuna.in/details/4401888102?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing Analyst,Adani,"Mumbai, Maharashtra",,https://www.adzuna.in/details/5736824465?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Marketing Analyst (Temp),Waters,"Kumbalgodu, Bangalore",,https://www.adzuna.in/details/5793763214?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing Analyst,Swift technologies,"Chennai, Tamil Nadu",,https://www.adzuna.in/details/5845820073?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Senior Marketing Analyst,FULL Creative,"Ttti Taramani, Chennai",,https://www.adzuna.in/details/5861810668?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing Analyst,,"Pune, Maharashtra",,https://www.adzuna.in/details/4686703974?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Digital Marketing Analyst,,"Satara, Maharashtra",,https://www.adzuna.in/details/4686703610?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Fresher Marketing Analyst in Hyderabad,Cosmoquick,"Hyderabad, Telangana",,https://www.adzuna.in/details/5794908719?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
"MARKETING ANALYST (REMOTE, CONTRACT)",Trevor van Woerden @ INFUSE,"Rajkot, Gujarat",,https://www.adzuna.in/details/5847067065?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
SENIOR DIGITAL MARKETING ANALYST,TE Connectivity,"Bangalore, Karnataka",,https://www.adzuna.in/details/5615101689?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
SALES & MARKETING ANALYST II,TE Connectivity,"Bangalore, Karnataka",,https://www.adzuna.in/details/5811918332?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Sr. Paid Marketing Analyst,GO MO Group AB,India,,https://www.adzuna.in/details/5738539580?utm_medium=api&utm_source=9ab09207,marketing analyst,adzuna,2026-09-01,
Finance Analyst,Morningstar,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5849640347?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=10B2F9CA586E2F0C82562CDD0E3EF3D9E56A019F,financial analyst,adzuna,2026-09-01,
Finance Analyst,Morningstar,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5849640649?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=5E2A3B0BF3529B1ECA2412F9E7D961BB9D12D6F6,financial analyst,adzuna,2026-09-01,
Financial Analyst,Capco,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5838614311?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=5F0717BD1E210C6183396BDE1FCB720DB8AB4DB1,financial analyst,adzuna,2026-09-01,
Financial Analyst,Deutsche Bank,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5847434893?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=1DAABD98D8BE8757E9E9FDEE7AFA67FA7F1A0C8E,financial analyst,adzuna,2026-09-01,
Finance Analyst,ABB,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5860300742?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=CC5108519BA03D566B05A9F223FE691D837A22C8,financial analyst,adzuna,2026-09-01,
Financial Analyst-II,Kraft Heinz,India,,https://www.adzuna.in/land/ad/5824555662?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=5F1EDFAA42E8F9127F3FC5953CD965B7677C79A2,financial analyst,adzuna,2026-09-01,
Senior Financial Analyst,Novartis,India,,https://www.adzuna.in/land/ad/5858539270?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=4CDBFED925C69C12E2EBE4DC43AFA113D6C04ADE,financial analyst,adzuna,2026-09-01,
Finance Analyst- Intercompany,ABB,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5853225984?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=4E0DF56A5713C68DFD7985FFC9996598DF351B0F,financial analyst,adzuna,2026-09-01,
MDG Finance Analyst,ABB,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5852164495?se=poq9JCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=5CECF1AB5544AB438D776470F045FAA851356EDC,financial analyst,adzuna,2026-09-01,
